专业代号及名称,院校代号及名称,投档计划数,投档最低位次
32能源与动力工程,A547邵阳学院,3,185506
0A土木工程,B067潍坊学院,50,185510
01国际经济与贸易,D904北京工业大学耿丹学院,1,185537
31土木工程,B527湖南城市学院,2,185549
13护理学,D980南京医科大学康达学院,5,185564
08国际经济与贸易,B261吉林工商学院,2,185566
03生物制药(中外合作办学),A199长春中医药大学,7,185583
30教育技术学(师范类),A753宁夏师范学院,2,185593
61翻译,A121晋中学院,6,185596
13公共事业管理,A440滨州医学院,140,185603
1D国际经济与贸易,D763福建江夏学院,3,185651
03法学,D990南京财经大学红山学院,4,185675
53金融学,G127内蒙古科技大学包头师范学院,2,185755
33物理学(师范类),G127内蒙古科技大学包头师范学院,1,185756
1K法学,D558新疆理工学院,2,185757
1B金融工程,B802黑龙江工程学院,2,185759
51小学教育(师范类),A763喀什大学,16,185787
43应用化学(非师范),A753宁夏师范学院,2,185798
43行政管理,D469厦门大学嘉庚学院,2,185824
ZW化学(中外合作办学),A736西北师范大学,8,185854
0V数学与应用数学(师范类),B390玉溪师范学院,2,185874
74高分子材料与工程,B049淮阴工学院,4,185889
1D测控技术与仪器,B510山东交通学院,32,185896
A2机器人工程,B528湖南工学院,2,185912
01机械设计制造及其自动化,B653南阳理工学院,5,185920
LH土木类,A127内蒙古科技大学,50,185930
21计算机科学与技术,B765河南城建学院,5,185950
23会计学,D434赣南科技学院,2,185953
45给排水科学与工程,A350台州学院,4,185955
20数学与应用数学(师范类),A644四川文理学院,4,185991
07中药学,D899北京中医药大学东方学院,4,186002
09通信工程,A483商丘师范学院,2,186020
05能源与动力工程,A192吉林化工学院,3,186057
1E植物保护,B393昆明学院,2,186063
0B测绘工程,A085河北水利电力学院,5,186073
12数学与应用数学,B843九江学院,4,186104
0R安全工程,B510山东交通学院,59,186110
39材料科学与工程,A192吉林化工学院,3,186140
62环境工程,B100海南热带海洋学院,3,186166
26建筑环境与能源应用工程,A388福建工程学院,9,186171
05机械设计制造及其自动化,B488衢州学院,4,186172
91自动化(中外合作办学),B035沈阳大学,4,186200
23应用化学,A101衡水学院,2,186222
51文化产业管理,A102石家庄学院,8,186226
35电子信息工程,B656广东石油化工学院,3,186254
38草坪科学与工程(地方专项计划),A435青岛农业大学,10,186263
0A高分子材料与工程,A453泰山学院,31,186380
17财务管理,D994南京审计大学金审学院,3,186382
01化学工程与工艺,B488衢州学院,6,186385
3C数学与应用数学(师范类),A739天水师范学院,4,186398
23能源动力类,A084河北建筑工程学院,6,186416
05电子信息工程,C689东南大学成贤学院,1,186445
0A教育学(师范类),A763喀什大学,8,186467
14生物工程,A478周口师范学院,4,186505
54统计学,A481南阳师范学院,10,186507
26数学与应用数学(师范类),A138赤峰学院,2,186516
21宝石及材料工艺学,A240哈尔滨商业大学,7,186539
33数据科学与大数据技术,A122长治学院,1,186543
0B测绘工程,B510山东交通学院,47,186544
2A食品质量与安全,A136内蒙古民族大学,3,186561
27工程管理,E038天津仁爱学院,1,186573
1C园艺,B393昆明学院,2,186574
22环境科学,A192吉林化工学院,3,186591
40财务管理,D469厦门大学嘉庚学院,3,186604
1C学前教育(师范类),D256湖北师范大学文理学院,2,186614
63软件工程,B498莆田学院,6,186625
29经济学,A976贵阳学院,4,186675
31物理学(师范类),A121晋中学院,5,186688
1U食品科学与工程,A454济宁学院,40,186711
15生物技术,A478周口师范学院,4,186721
03工程管理,B067潍坊学院,27,186731
28给排水科学与工程,A465中原工学院,5,186737
04网络与新媒体,B326信阳农林学院,5,186745
03环境工程,M721河北环境工程学院,3,186748
K4生物工程(中外合作办学),A186长春理工大学,11,186749
0B物理学(师范类),A812吕梁学院,5,186753
42物理学(师范类),A757塔里木大学,2,186764
JJ土地资源管理,A758新疆农业大学,15,186774
12软件工程,D665电子科技大学成都学院,3,186782
0D酿酒工程,B963亳州学院,3,186796
16通信工程,B825桂林航天工业学院,3,186812
04护理学,D596华北理工大学冀唐学院,5,186813
61计算机科学与技术,D534山西工学院,2,186818
08旅游管理,E437南昌师范学院,2,186822
31国际商务,A762新疆师范大学,12,186858
0M公共关系学,E438山东管理学院,57,186862
40数学与应用数学(师范类),A753宁夏师范学院,3,186893
0N测绘工程,A551湖南科技学院,2,186905
A4信息管理与信息系统(中外合作办学),A082河北科技大学,4,186997
10旅游管理类,E223贵州师范学院,2,187008
25金融工程,A192吉林化工学院,2,187013
A3采矿工程(中外合作办学),A407江西理工大学,2,187018
31金融学(国际课程班),B418北京城市学院,1,187026
28环境工程,A084河北建筑工程学院,2,187042
0G财务管理,E439山东农业工程学院,86,187069
0Y人力资源管理,C331山东女子学院,56,187082
20计算机科学与技术,B397安康学院,2,187118
01数学与应用数学(师范类),A737兰州城市学院,3,187133
04园艺,A455菏泽学院,20,187134
65水产养殖学,B100海南热带海洋学院,3,187142
37医学检验技术,D986江苏大学京江学院,3,187147
1S化学,B393昆明学院,2,187148
21工业设计,B067潍坊学院,30,187157
L2材料类,A127内蒙古科技大学,29,187189
41运动康复(中外合作办学),A160锦州医科大学,3,187203
52应用化学,A467河南科技学院,7,187207
14财务管理,A812吕梁学院,6,187213
0K机械电子工程(校企合作，与山东临工工程机械有限公司合作),A452临沂大学,100,187229
09物流工程,B825桂林航天工业学院,2,187258
11电气工程及其自动化,A479安阳师范学院,2,187263
01俄语,D744黑河学院,4,187295
M1食品科学与工程,A480许昌学院,5,187309
06人工智能,B656广东石油化工学院,3,187348
58土木工程,A483商丘师范学院,2,187361
05口腔医学,D324山东协和学院,15,187381
12人力资源管理,G127内蒙古科技大学包头师范学院,2,187393
0J财务管理(校企合作，与山东开创信息有限公司合作),E276齐鲁师范学院,40,187401
1F化工与制药类,A453泰山学院,96,187418
30机械设计制造及其自动化,A547邵阳学院,3,187426
01文化产业管理,A458山东艺术学院,47,187434
16软件工程,A976贵阳学院,4,187440
90计算机科学与技术(3加1培养模式),A663贵州师范大学,24,187442
43健康服务与管理,A554湖南工商大学,5,187445
K4风景园林,A480许昌学院,5,187454
0X财务管理,A236绥化学院,4,187504
2N人文地理与城乡规划,A758新疆农业大学,15,187508
26法学(自贸港法律),D892三亚学院,2,187546
13日语,E277山东青年政治学院,80,187609
21计算机科学与技术,D469厦门大学嘉庚学院,3,187620
1J市场营销(校企合作，与鼎利集团合作；菏泽校区),Y005齐鲁工业大学,240,187635
82环境工程,B527湖南城市学院,2,187639
0W财务管理(校企合作，与济南达森互联网科技公司合作),E438山东管理学院,80,187675
1G俄语,A448德州学院,28,187700
01会计学,E207上海财经大学浙江学院,2,187717
04农业机械化及其自动化,B067潍坊学院,24,187731
39风景园林,B765河南城建学院,4,187762
43财务管理,B329河南工学院,5,187770
04跨境电子商务,E623滇西应用技术大学,2,187792
11法语,E277山东青年政治学院,33,187800
16生态环境工程技术,F203河北科技工程职业技术大学,2,187810
06文化遗产,A122长治学院,2,187853
04材料成型及控制工程,A192吉林化工学院,1,187863
01日语,A904枣庄学院,35,187866
11自动化,A449滨州学院,52,187874
22农学,A740河西学院,2,187887
0M经济统计学,A904枣庄学院,40,187897
D1电子商务,A480许昌学院,10,187899
0T物流管理,E438山东管理学院,72,187945
1D会计学(校企合作，与北京思汇知行教育科技有限公司合作),C331山东女子学院,40,187949
15翻译,A919平顶山学院,5,188028
48制药工程,A721宝鸡文理学院,3,188079
12会计学,B837桂林旅游学院,2,188090
0K劳动关系,E438山东管理学院,72,188146
0G食品质量与安全,A667安顺学院,1,188147
02无机非金属材料工程,B070洛阳理工学院,8,188149
31会计学,B326信阳农林学院,5,188153
40食品科学与工程,B330安阳工学院,2,188199
02环境工程,B488衢州学院,5,188220
07临床医学,D250湖北恩施学院,5,188250
50数学与应用数学(师范类),B100海南热带海洋学院,2,188284
J2机械设计制造及其自动化,A417宜春学院,2,188303
45计算机科学与技术,D684珠海科技学院,2,188308
32理论与应用力学,A084河北建筑工程学院,2,188323
29电子商务,A478周口师范学院,4,188378
04计算机科学与技术,E527山西工程技术学院,2,188423
15智能制造工程,B825桂林航天工业学院,2,188427
68土木工程,A644四川文理学院,4,188432
39电气工程及其自动化,A721宝鸡文理学院,5,188447
1J数据科学与大数据技术,A454济宁学院,45,188476
16大数据与会计,F202河北石油职业技术大学,4,188488
0E生物工程,A454济宁学院,70,188508
1T化学工程与工艺,B393昆明学院,2,188513
30物流工程,A192吉林化工学院,3,188548
66海洋渔业科学与技术,B100海南热带海洋学院,3,188556
0N电子信息工程,E438山东管理学院,67,188571
0B文物与博物馆学,A738陇东学院,3,188588
45飞行器动力工程,A192吉林化工学院,1,188596
08能源与动力工程,M189山西能源学院,3,188618
1N微电子科学与工程(校企合作，与青软创新科技集团有限公司合作),A452临沂大学,180,188638
22电子信息工程,A976贵阳学院,2,188662
44园林,A483商丘师范学院,2,188667
34自动化,A547邵阳学院,3,188671
J3材料物理,A417宜春学院,1,188684
63计算机科学与技术(师范类),A202通化师范学院,4,188728
17生物制药,A757塔里木大学,5,188741
4C食品科学与工程类,B439吉林农业科技学院,3,188751
0Z车辆工程,B067潍坊学院,43,188787
37工程管理,A465中原工学院,4,188811
N1化学(师范类),A764伊犁师范大学,10,188815
31工商管理,A124忻州师范学院,5,188830
11财务会计教育,A398宁德师范学院,5,188844
1B生物制药,B305蚌埠学院,5,188847
45数据科学与大数据技术,A381淮南师范学院,2,188851
0Q应用化学,A904枣庄学院,40,188871
10测绘工程,B437长春工程学院,3,188905
09物流管理,A453泰山学院,71,188925
1Z电气工程及其自动化,A448德州学院,75,188934
20食品质量与安全,B261吉林工商学院,4,188950
J0法学,D561新疆科技学院,7,188964
0V文化产业管理,C331山东女子学院,34,188968
24公共事业管理,D706吉林医药学院,2,188971
30材料化学,A100廊坊师范学院,4,188976
07健康服务与管理,E623滇西应用技术大学,2,189037
16网络与新媒体,E092滇西科技师范学院,2,189044
03电子信息科学与技术,A124忻州师范学院,4,189062
1S电子信息工程,B508新余学院,2,189063
12旅游管理(校企合作，与山东扬帆教育咨询有限公司合作),A452临沂大学,100,189081
1X动物科学(校企合作，与江苏益客食品集团有限公司合作),A452临沂大学,100,189084
15市场营销,B802黑龙江工程学院,2,189137
43车辆工程,A192吉林化工学院,2,189139
02麻醉学,D653遵义医科大学医学与科技学院,5,189140
0Q学前教育(师范类),E001聊城大学东昌学院,12,189208
34自动化,B656广东石油化工学院,3,189211
0M给排水科学与工程(中外合作办学),A429青岛理工大学,62,189213
02通信工程,D597山西科技学院,2,189238
F2财务管理,A687红河学院,2,189247
03计算机科学与技术(校企合作，与济南博赛网络技术有限公司合作),E100山东政法学院,60,189257
L1物理学(师范类),A764伊犁师范大学,5,189259
42信息与计算科学,B656广东石油化工学院,3,189261
07文化产业管理,A908山东工艺美术学院,10,189274
19学前教育(师范类),D411河北师范大学汇华学院,3,189299
23生物工程,B261吉林工商学院,2,189304
14制药工程,A904枣庄学院,63,189314
J8工程管理,A417宜春学院,1,189328
22光电信息科学与工程,A122长治学院,1,189335
7C交通运输,A758新疆农业大学,5,189336
0A人工智能,A449滨州学院,25,189346
05文化产业管理,A454济宁学院,40,189371
04俄语(师范类),D744黑河学院,4,189411
C1动物科学,A206白城师范学院,2,189448
46道路桥梁与渡河工程,A350台州学院,3,189465
04应用化学,B656广东石油化工学院,3,189472
28学前教育(师范类),D994南京审计大学金审学院,2,189489
05数学与应用数学(师范类),B562兰州文理学院,5,189491
58软件工程(移动设备应用开发方向),B653南阳理工学院,5,189492
0A日语,A375黄山学院,5,189498
1S建筑电气与智能化,A234哈尔滨学院,2,189516
H3机械电子工程(中外合作办学),A333常熟理工学院,2,189576
36化学工程与工艺,A101衡水学院,2,189598
05文化产业管理,E438山东管理学院,64,189607
29纺织工程,A465中原工学院,6,189616
1B女性学,C331山东女子学院,16,189620
